run1,,Baseline 100%T,,GaAs,,
eV,Abs,eV,%T,eV,%T,
3.792332649,-0.03403889388,3.792332649,108.1256638,3.792332649,0.002564409981,
3.792513847,-0.03407881781,3.792513847,108.1438522,3.792513847,0.002342271153,
3.792694569,-0.03415697441,3.792694569,108.1379547,3.792694569,0.002424740465,
3.792875767,-0.03407029808,3.792875767,108.1516647,3.792875767,0.002337518381,
3.793056726,-0.03405545652,3.793056726,108.1373672,3.793056726,0.002395853633,
3.793237686,-0.03417142481,3.793237686,108.1461639,3.793237686,0.002244908595,
3.793418646,-0.03404765576,3.793418646,108.1402664,3.793418646,0.002385334577,
3.793599844,-0.03406048566,3.793599844,108.1561584,3.793599844,0.002387177199,
3.793780804,-0.03408364952,3.793780804,108.1669922,3.793780804,0.002270760015,
3.793961763,-0.0340933688,3.793961763,108.142868,3.793961763,0.002415213268,
3.794142723,-0.03401179984,3.794142723,108.1419144,3.794142723,0.002293808851,
3.794323921,-0.0340346843,3.794323921,108.1583252,3.794323921,0.002366012661,
3.794504642,-0.03409150243,3.794504642,108.1409073,3.794504642,0.002251049737,
3.794685841,-0.03405277804,3.794685841,108.1699142,3.794685841,0.002437166404,
3.7948668,-0.03412576765,3.7948668,108.1465454,3.7948668,0.002364330692,
3.795047998,-0.03401112929,3.795047998,108.16008,3.795047998,0.002470421372,
3.79522872,-0.03406957909,3.79522872,108.154335,3.79522872,0.00240902626,
3.795409918,-0.03410097584,3.795409918,108.15979,3.795409918,0.002523689764,
3.795590878,-0.03413423896,3.795590878,108.1382065,3.795590878,0.002433762886,
3.795771837,-0.03408838809,3.795771837,108.1340332,3.795771837,0.002412441652,
3.795952797,-0.03411997855,3.795952797,108.1413651,3.795952797,0.002509889426,
3.796133995,-0.03405574709,3.796133995,108.1637268,3.796133995,0.002355851,
3.796314955,-0.03409537673,3.796314955,108.1660614,3.796314955,0.002575930674,
3.796495914,-0.03408125788,3.796495914,108.1858139,3.796495914,0.002430491848,
3.796676874,-0.0340580903,3.796676874,108.1334686,3.796676874,0.002325495705,
3.796858072,-0.03413586691,3.796858072,108.1407547,3.796858072,0.002397510922,
3.79703927,-0.0340510048,3.79703927,108.1401367,3.79703927,0.002415674971,
3.797219992,-0.03410801291,3.797219992,108.1369019,3.797219992,0.00239465409,
3.79740119,-0.03400729969,3.79740119,108.1871185,3.79740119,0.002387012122,
3.79758215,-0.03419348598,3.79758215,108.1647873,3.79758215,0.002462203847,
3.797763109,-0.03432792798,3.797763109,108.1488724,3.797763109,0.002286680043,
3.797944069,-0.03433357552,3.797944069,108.1498718,3.797944069,0.002298710402,
3.798125267,-0.03437413648,3.798125267,108.1627731,3.798125267,0.002345250221,
3.798306227,-0.03436289728,3.798306227,108.1246109,3.798306227,0.002278702566,
3.798487186,-0.03434352204,3.798487186,108.137825,3.798487186,0.002355073811,
3.798668146,-0.034358114,3.798668146,108.1664429,3.798668146,0.002457742346,
3.798849344,-0.03428195417,3.798849344,108.1627731,3.798849344,0.002555416897,
3.799030066,-0.03424425423,3.799030066,108.1588745,3.799030066,0.002398871817,
3.799211264,-0.03439102322,3.799211264,108.1586151,3.799211264,0.002453665482,
3.799392223,-0.03421812877,3.799392223,108.1450729,3.799392223,0.002442477504,
3.799573421,-0.03424693272,3.799573421,108.1645508,3.799573421,0.002421122277,
3.799754143,-0.03435892612,3.799754143,108.1642838,3.799754143,0.002270021243,
3.799935341,-0.03440149501,3.799935341,108.1457291,3.799935341,0.002408031141,
3.800116301,-0.03429836407,3.800116301,108.1621552,3.800116301,0.002415442606,
3.80029726,-0.03441335633,3.80029726,108.1789627,3.80029726,0.002445720136,
3.80047822,-0.03442129865,3.80047822,108.2113266,3.80047822,0.002390473383,
3.800659418,-0.03433113545,3.800659418,108.2172852,3.800659418,0.002342551015,
3.800840378,-0.03432635218,3.800840378,108.2067261,3.800840378,0.002473086817,
3.801021338,-0.0343260169,3.801021338,108.1877594,3.801021338,0.00237076194,
3.801202297,-0.03437605128,3.801202297,108.2234955,3.801202297,0.002341615269,
3.801383495,-0.03442134336,3.801383495,108.2403412,3.801383495,0.00232411013,
3.801564693,-0.03433912247,3.801564693,108.2088699,3.801564693,0.002463128651,
3.801745415,-0.03441723064,3.801745415,108.2129135,3.801745415,0.002361507853,
3.801926613,-0.03441469744,3.801926613,108.2364197,3.801926613,0.002386439592,
3.802107573,-0.03438590467,3.802107573,108.2397308,3.802107573,0.002446604427,
3.802288532,-0.03441584483,3.802288532,108.227623,3.802288532,0.002327738795,
3.802469492,-0.03436141461,3.802469492,108.2288589,3.802469492,0.002428189386,
3.80265069,-0.03435461968,3.80265069,108.2229233,3.80265069,0.002673140261,
3.80283165,-0.03430869803,3.80283165,108.2361908,3.80283165,0.002261850284,
3.803012609,-0.03435820714,3.803012609,108.2195282,3.803012609,0.002292306162,
3.803193569,-0.03434883431,3.803193569,108.2167969,3.803193569,0.002349826973,
3.803374767,-0.03423731402,3.803374767,108.1973648,3.803374767,0.002236109227,
3.803555489,-0.03440536931,3.803555489,108.1992874,3.803555489,0.002332909498,
3.803736687,-0.0343013294,3.803736687,108.2288971,3.803736687,0.002292592777,
3.803917646,-0.03443119675,3.803917646,108.224144,3.803917646,0.002326378599,
3.804098845,-0.03437647969,3.804098845,108.2189407,3.804098845,0.002347746864,
3.804279566,-0.03441335633,3.804279566,108.2259064,3.804279566,0.002323445166,
3.804460764,-0.03442598507,3.804460764,108.2238693,3.804460764,0.002316550585,
3.804641724,-0.0343644768,3.804641724,108.2392731,3.804641724,0.002449566964,
3.804822683,-0.0344427228,3.804822683,108.2313385,3.804822683,0.002272930695,
3.805003643,-0.03429999202,3.805003643,108.2521667,3.805003643,0.002282235539,
3.805184841,-0.03436040878,3.805184841,108.2202072,3.805184841,0.002357920399,
3.805365801,-0.03430267051,3.805365801,108.2242584,3.805365801,0.00226098625,
3.805546761,-0.03438169509,3.805546761,108.2464676,3.805546761,0.002324987436,
3.80572772,-0.03445094824,3.80572772,108.2468185,3.80572772,0.002325999783,
3.805908918,-0.03438901156,3.805908918,108.2597885,3.805908918,0.002275063423,
3.806090117,-0.0343275927,3.806090117,108.2304688,3.806090117,0.002458460862,
3.806270838,-0.03434022143,3.806270838,108.2448273,3.806270838,0.002273162594,
3.806452036,-0.0344716087,3.806452036,108.2186966,3.806452036,0.002456522314,
3.806632996,-0.03434969485,3.806632996,108.2502518,3.806632996,0.002412948757,
3.806813955,-0.03435787559,3.806813955,108.2335815,3.806813955,0.002528174082,
3.806994915,-0.03438877314,3.806994915,108.2196808,3.806994915,0.002457097871,
3.807176113,-0.0344274193,3.807176113,108.2287064,3.807176113,0.002346701454,
3.807357073,-0.03437672183,3.807357073,108.2345581,3.807357073,0.002323625842,
3.807538033,-0.03437217698,3.807538033,108.2336044,3.807538033,0.002447891515,
3.807718992,-0.03445209563,3.807718992,108.2194443,3.807718992,0.00235813274,
3.80790019,-0.03436189145,3.80790019,108.2279663,3.80790019,0.002373001073,
3.808080912,-0.03437896818,3.808080912,108.2271118,3.808080912,0.002251311438,
3.80826211,-0.03435495496,3.80826211,108.2577972,3.80826211,0.002381762257,
3.808443069,-0.03449991718,3.808443069,108.2548141,3.808443069,0.002427535597,
3.808624268,-0.03443995118,3.808624268,108.2261658,3.808624268,0.002329883398,
3.808804989,-0.03440278769,3.808804989,108.2062454,3.808804989,0.002340424107,
3.808986187,-0.03445099667,3.808986187,108.2311478,3.808986187,0.002412235597,
3.809167147,-0.03447385505,3.809167147,108.2412567,3.809167147,0.002266125288,
3.809348106,-0.03437117115,3.809348106,108.2266312,3.809348106,0.002335932571,
3.809529066,-0.03436949849,3.809529066,108.2163315,3.809529066,0.00236710743,
3.809710264,-0.03430826589,3.809710264,108.229187,3.809710264,0.002493467182,
3.809891224,-0.03435256332,3.809891224,108.2333527,3.809891224,0.002364801476,
3.810072184,-0.03446180373,3.810072184,108.2515869,3.810072184,0.002340726554,
3.810253143,-0.03438676521,3.810253143,108.2154846,3.810253143,0.002462788252,
3.810434341,-0.03427592665,3.810434341,108.2394333,3.810434341,0.002315703779,
3.81061554,-0.03433166072,3.81061554,108.2280121,3.81061554,0.0023377568,
3.810796261,-0.03430549428,3.810796261,108.2410431,3.810796261,0.002340090461,
3.810977459,-0.0344103463,3.810977459,108.2333298,3.810977459,0.00242137746,
3.811158419,-0.03442866355,3.811158419,108.240654,3.811158419,0.002393723466,
3.811339378,-0.03434094042,3.811339378,108.2307129,3.811339378,0.002651286544,
3.811520338,-0.03446854651,3.811520338,108.2432251,3.811520338,0.002495043678,
3.811701536,-0.03442043811,3.811701536,108.238205,3.811701536,0.002496472094,
3.811882496,-0.03443277627,3.811882496,108.2475815,3.811882496,0.002414160408,
3.812063456,-0.03439461067,3.812063456,108.2214966,3.812063456,0.002373326337,
3.812244415,-0.03439436853,3.812244415,108.2268448,3.812244415,0.002280116547,
3.812425613,-0.03435701132,3.812425613,108.2276306,3.812425613,0.002379115205,
3.812606335,-0.03445922211,3.812606335,108.251297,3.812606335,0.002346600872,
3.812787533,-0.03446051478,3.812787533,108.2354431,3.812787533,0.002396023832,
3.812968493,-0.03435457498,3.812968493,108.2520447,3.812968493,0.002428063657,
3.813149691,-0.03437270224,3.813149691,108.238945,3.813149691,0.002299980959,
3.813330412,-0.0343782492,3.813330412,108.2381821,3.813330412,0.002442817902,
3.81351161,-0.03445692733,3.81351161,108.2150803,3.81351161,0.002516404493,
3.81369257,-0.03440183029,3.81369257,108.239624,3.81369257,0.002296652412,
3.813873529,-0.03445630521,3.813873529,108.223938,3.813873529,0.002379410667,
3.814054489,-0.03442081809,3.814054489,108.2214355,3.814054489,0.002392779104,
3.814235687,-0.03444372863,3.814235687,108.256134,3.814235687,0.002287127776,
3.814416647,-0.03445099667,3.814416647,108.2412949,3.814416647,0.002252100734,
3.814597607,-0.03443048149,3.814597607,108.2244186,3.814597607,0.002288735704,
3.814778566,-0.0344642438,3.814778566,108.2036514,3.814778566,0.002261705697,
3.814959764,-0.03435787559,3.814959764,108.2655945,3.814959764,0.002330858726,
3.815140963,-0.03440446034,3.815140963,108.2254181,3.815140963,0.002417327138,
3.815321684,-0.03443497419,3.815321684,108.2178345,3.815321684,0.002431550296,
3.815502882,-0.0344328247,3.815502882,108.2082596,3.815502882,0.002429248067,
3.815683842,-0.03441331163,3.815683842,108.2226257,3.815683842,0.002454387024,
3.815864801,-0.03440235555,3.815864801,108.222374,3.815864801,0.002479079878,
3.816045761,-0.03436524048,3.816045761,108.2445984,3.816045761,0.002303085523,
3.816226959,-0.03435428813,3.816226959,108.2297211,3.816226959,0.002340381732,
3.816407919,-0.03450551257,3.816407919,108.2406006,3.816407919,0.002334232442,
3.816588879,-0.03433596715,3.816588879,108.2089691,3.816588879,0.002360802609,
3.816769838,-0.03429544717,3.816769838,108.2574158,3.816769838,0.002372224582,
3.816951036,-0.03446720913,3.816951036,108.2489395,3.816951036,0.00243362016,
3.817131758,-0.03434447944,3.817131758,108.2326508,3.817131758,0.002361844759,
3.817312956,-0.03444573656,3.817312956,108.2481384,3.817312956,0.002360732527,
3.817493916,-0.03434261307,3.817493916,108.2259216,3.817493916,0.002464384306,
3.817675114,-0.03449322283,3.817675114,108.2487488,3.817675114,0.002418114105,
3.817855835,-0.03446295112,3.817855835,108.2332993,3.817855835,0.002341351938,
3.818037033,-0.03443928063,3.818037033,108.2243652,3.818037033,0.002538888715,
3.818217993,-0.03437447175,3.818217993,108.2082367,3.818217993,0.002355304547,
3.818398952,-0.0344006829,3.818398952,108.2219467,3.818398952,0.00221721502,
3.818579912,-0.03447223082,3.818579912,108.2189407,3.818579912,0.002432063222,
3.81876111,-0.03440752253,3.81876111,108.2519073,3.81876111,0.002328759991,
3.81894207,-0.03440029919,3.81894207,108.23246,3.81894207,0.002409771085,
3.81912303,-0.0343644768,3.81912303,108.2419968,3.81912303,0.002280683257,
3.819303989,-0.03438556939,3.819303989,108.2366333,3.819303989,0.002477866365,
3.819485188,-0.03435165435,3.819485188,108.2416763,3.819485188,0.002297485247,
3.819666386,-0.03448662534,3.819666386,108.2267151,3.819666386,0.00236408948,
3.819847107,-0.03440570459,3.819847107,108.237793,3.819847107,0.002334414516,
3.820028305,-0.03443105519,3.820028305,108.2622681,3.820028305,0.002368090441,
3.820209265,-0.03439503908,3.820209265,108.2402954,3.820209265,0.002355843317,
3.820390224,-0.0344113484,3.820390224,108.2410812,3.820390224,0.002395730233,
3.820571184,-0.03443449736,3.820571184,108.2143173,3.820571184,0.002317243721,
3.820752382,-0.03443253785,3.820752382,108.2460632,3.820752382,0.002343955915,
3.820933342,-0.03443808481,3.820933342,108.2380753,3.820933342,0.00250325771,
3.821114302,-0.03441660851,3.821114302,108.2373734,3.821114302,0.002481588395,
3.821295261,-0.03439848498,3.821295261,108.2424545,3.821295261,0.002367754234,
3.82147646,-0.03442947567,3.82147646,108.2171326,3.82147646,0.002562449547,
3.821657181,-0.03447595984,3.821657181,108.2257385,3.821657181,0.002416242613,
3.821838379,-0.03433510289,3.821838379,108.2308884,3.821838379,0.002435727045,
3.822019339,-0.03450823948,3.822019339,108.2500839,3.822019339,0.002337174257,
3.822200537,-0.03442297131,3.822200537,108.2478027,3.822200537,0.002304306719,
3.822381258,-0.03449155018,3.822381258,108.2462311,3.822381258,0.002335519763,
3.822562456,-0.03438676521,3.822562456,108.2535706,3.822562456,0.00230018259,
3.822743416,-0.03437256068,3.822743416,108.2488327,3.822743416,0.002400392899,
3.822924376,-0.03439097479,3.822924376,108.2520218,3.822924376,0.002378411824,
3.823105335,-0.03449876979,3.823105335,108.2343826,3.823105335,0.002347206464,
3.823286533,-0.03448858485,3.823286533,108.2555771,3.823286533,0.002410013694,
3.823467493,-0.03440929204,3.823467493,108.228447,3.823467493,0.002346880734,
3.823648453,-0.03424970806,3.823648453,108.2490463,3.823648453,0.00233063614,
3.823829412,-0.03441163525,3.823829412,108.2570801,3.823829412,0.002358765341,
3.824010611,-0.03436858952,3.824010611,108.2487106,3.824010611,0.002283847192,
3.824191809,-0.03450756893,3.824191809,108.2432404,3.824191809,0.002385219792,
3.82437253,-0.03443277627,3.82437253,108.2423325,3.82437253,0.002331564436,
3.824553728,-0.03441053629,3.824553728,108.2601395,3.824553728,0.002244693693,
3.824734688,-0.03433275968,3.824734688,108.2544327,3.824734688,0.002313813195,
3.824915648,-0.03438002244,3.824915648,108.2310638,3.824915648,0.00239051762,
3.825096607,-0.03441460058,3.825096607,108.2555313,3.825096607,0.002366931411,
3.825277805,-0.03444305807,3.825277805,108.2312698,3.825277805,0.002316402039,
3.825458765,-0.03446960077,3.825458765,108.2367401,3.825458765,0.002358626341,
3.825639725,-0.03447242081,3.825639725,108.2404404,3.825639725,0.002391437069,
3.825820684,-0.03441460058,3.825820684,108.2294006,3.825820684,0.002372411545,
3.826001883,-0.03432874382,3.826001883,108.2384796,3.826001883,0.00232615089,
3.826182604,-0.03447404876,3.826182604,108.2395706,3.826182604,0.002358193044,
3.826363802,-0.03443124518,3.826363802,108.2353439,3.826363802,0.002468330553,
3.826544762,-0.03444927558,3.826544762,108.2456131,3.826544762,0.002349141054,
3.82672596,-0.03448303789,3.82672596,108.2437286,3.82672596,0.002393856877,
3.826906681,-0.03442010283,3.826906681,108.225235,3.826906681,0.002404120984,
3.827087879,-0.03449613973,3.827087879,108.2391739,3.827087879,0.002384426538,
3.827268839,-0.03436954692,3.827268839,108.2493286,3.827268839,0.002245596843,
3.827449799,-0.03436117619,3.827449799,108.2362213,3.827449799,0.002403858118,
3.827630758,-0.03445472568,3.827630758,108.2429047,3.827630758,0.002390206791,
3.827811956,-0.03443291783,3.827811956,108.2599182,3.827811956,0.002380733378,
3.827992916,-0.03447031602,3.827992916,108.2388916,3.827992916,0.002353940858,
3.828173876,-0.03445075825,3.828173876,108.210968,3.828173876,0.002251539612,
3.828354836,-0.03434629738,3.828354836,108.2174301,3.828354836,0.002337803366,
3.828536034,-0.03437672183,3.828536034,108.247757,3.828536034,0.002318577375,
3.828717232,-0.03434079885,3.828717232,108.2477798,3.828717232,0.002361982828,
3.828897953,-0.03436710685,3.828897953,108.2287292,3.828897953,0.002377904486,
3.829079151,-0.03443842009,3.829079151,108.2102814,3.829079151,0.002398172393,
3.829260111,-0.03447476402,3.829260111,108.2234039,3.829260111,0.002468080958,
3.829441071,-0.0343942754,3.829441071,108.2257767,3.829441071,0.00235138461,
3.82962203,-0.03434529528,3.82962203,108.2419434,3.82962203,0.002351826755,
3.829803228,-0.03445319831,3.829803228,108.224556,3.829803228,0.002280089306,
3.829984188,-0.03441890702,3.829984188,108.2498932,3.829984188,0.002364998916,
3.830165148,-0.03442651033,3.830165148,108.2615585,3.830165148,0.002326080343,
3.830346107,-0.03437203169,3.830346107,108.2285309,3.830346107,0.002237167908,
3.830527306,-0.0344799757,3.830527306,108.2234116,3.830527306,0.002437468385,
3.830708027,-0.03444191068,3.830708027,108.2538147,3.830708027,0.002369432244,
3.830889225,-0.03442856669,3.830889225,108.2215881,3.830889225,0.002089546062,
3.831070185,-0.0344093889,3.831070185,108.2421875,3.831070185,0.002101472579,
3.831251383,-0.03433553502,3.831251383,108.237648,3.831251383,0.002258199034,
3.831432104,-0.0344010666,3.831432104,108.2590714,3.831432104,0.002315341728,
3.831613302,-0.03449245915,3.831613302,108.2506409,3.831613302,0.002368065529,
3.831794262,-0.03441178054,3.831794262,108.2240677,3.831794262,0.002401233884,
3.831975222,-0.03436858952,3.831975222,108.2299728,3.831975222,0.002283959184,
3.832156181,-0.03444525972,3.832156181,108.2443924,3.832156181,0.002392726485,
3.832337379,-0.03438796103,3.832337379,108.2303772,3.832337379,0.002339269966,
3.832518339,-0.03447323292,3.832518339,108.2327347,3.832518339,0.0024405492,
3.832699299,-0.0344241187,3.832699299,108.2238159,3.832699299,0.00246664742,
3.832880259,-0.03436103091,3.832880259,108.2213516,3.832880259,0.002161103301,
3.833061457,-0.03431931883,3.833061457,108.2492371,3.833061457,0.002380725229,
